"tragedy",24
"unitednations",24
"unlike",24
"ver",24
"voters",24
"voting",24
"whites",24
"woke",24
"wu",24
"amb",23
"anger",23
"appeasing",23
"bbcworld",23
"billgates",23
"cc",23
"commievirus",23
"comunista",23
"confused",23
"congress",23
"content",23
"controlling",23
"coronarvirus",23
"coronovirus",23
"council",23
"cross",23
"cry",23
"das",23
"daughter",23
"decouple",23
"dice",23
"disasters",23
"downingstreet",23
"elderly",23
"ep",23
"ett",23
"fa",23
"fed",23
"feed",23
"festival",23
"filthy",23
"firm",23
"flight",23
"freechina",23
"ft",23
"hace",23
"hero",23
"hoping",23
"hour",23
"keeping",23
"key",23
"kun",23
"leftist",23
"manipulation",23
"min",23
"mu",23
"natural",23
"org",23
"organ",23
"pati",23
"patient",23
"persecution",23
"pissed",23
"planned",23
"prepared",23
"profile",23
"protecting",23
"sadly",23
"sama",23
"screw",23
"senatemajldr",23
"sexy",23
"shanghai",23
"ship",23
"shown",23
"signs",23
"sins",23
"sobre",23
"socialist",23
"solidarity",23
"sort",23
"suddenly",23
"summer",23
"surely",23
"tan",23
"toilet",23
"tourism",23
"track",23
"traditional",23
"trouble",23
"types",23
"walkaway",23
"warfare",23
"wondering",23
"wuhanhealthorganisation",23
"ye",23
"youth",23
"accident",22
"answers",22
"antichinazipic",22
"assets",22
"auspol",22
"ball",22
"bar",22
"basta",22
"bastards",22
"beaten",22
"benefits",22
"bots",22
"broke",22
"cap",22
"cara",22
"card",22
"chinos",22
"civilization",22
"coast",22
"coronavirusinindia",22
"coughing",22
"dalam",22
"decide",22
"deliberately",22
"disgrace",22
"dm",22
"dna",22
"dontaldtrump",22
"dragon",22
"drugs",22
"duty",22
"events",22
"factories",22
"futures",22
"govuk",22
"guns",22
"harvesting",22
"hkprotest",22
"horror",22
"include",22
"invest",22
"investing",22
"isolate",22
"latina",22
"leaked",22
"learned",22
"loved",22
"macau",22
"match",22
"mia",22
"minister",22
"misinformation",22
"mit",22
"monster",22
"nigeria",22
"nurses",22
"perch",22
"phase",22
"possibly",22
"prosecution",22
"ps",22
"pueblo",22
"purpose",22
"repeat",22
"republican",22
"resistbeijing",22
"revolution",22
"sabi",22
"sake",22
"sauce",22
"seattle",22
"signed",22
"socialdistancing",22
"square",22
"stands",22
"startups",22
"stone",22
"strange",22
"struggle",22
"studies",22
"suicide",22
"suppressed",22
"tambi",22
"terms",22
"terroist",22
"toda",22
"tool",22
"tourists",22
"ty",22
"universities",22
"voc",22
"wakeupamerica",22
"weren",22
"wont",22
"xenophobia",22
"yr",22
"yun",22
"zlj",22
"acc",21
"aggression",21
"album",21
"ambassador",21
"anak",21
"announced",21
"antimasklaw",21
"apps",21
"aq",21
"arresting",21
"awful",21
"beer",21
"boris",21
"bully",21
"bullying",21
"canadian",21
"casa",21
"censored",21
"channel",21
"chinazisupport",21
"chinesenewyear",21
"closer",21
"closing",21
"commit",21
"conditions",21
"connect",21
"copy",21
"county",21
"crash",21
"curfewinindia",21
"cv",21
"decisions",21
"declared",21
"decouplechina",21
"democratvirus",21
"dengan",21
"deserves",21
"deve",21
"eastturkestan",21
"educated",21
"elected",21
"emperor",21
"ethnicity",21
"exported",21
"expose",21
"factsmatter",21
"famous",21
"fools",21
"fox",21
"fresh",21
"gain",21
"gift",21
"greatawakening",21
"heat",21
"heavily",21
"hehe",21
"holy",21
"ignorance",21
"illness",21
"increase",21
"individuals",21
"infiltrated",21
"intentionally",21
"israel",21
"items",21
"jd",21
"jews",21
"jos",21
"kim",21
"kingdom",21
"knowledge",21
"labor",21
"limited",21
"lines",21
"loving",21
"lucky",21
"matters",21
"millennials",21
"mission",21
"modi",21
"moved",21
"moves",21
"naming",21
"nasa",21
"negligence",21
"norte",21
"nyt",21
"officers",21
"organs",21
"paniki",21
"perfectly",21
"pilipino",21
"pinoy",21
"players",21
"pmoindia",21
"poc",21
"policies",21
"practices",21
"privacy",21
"problema",21
"putangina",21
"quand",21
"quando",21
"ra",21
"refuse",21
"removed",21
"rio",21
"ruling",21
"savehk",21
"saynotochina",21
"sayo",21
"sentedcruz",21
"server",21
"site",21
"sleep",21
"solve",21
"sooner",21
"spot",21
"standard",21
"suck",21
"sucks",21
"surgical",21
"symptoms",21
"teach",21
"texas",21
"traffic",21
"trend",21
"une",21
"union",21
"unleashed",21
"updates",21
"vi",21
"vicious",21
"violating",21
"vir",21
"write",21
"xijingping",21
"youngsters",21
"yt",21
"aja",20
"angelineonmb",20
"appears",20
"aqui",20
"argentina",20
"arm",20
"atrocity",20
"babies",20
"banning",20
"barely",20
"behavior",20
"bi",20
"bien",20
"blow",20
"bow",20
"broadcasting",20
"brothers",20
"bruh",20
"btc",20
"candidate",20
"carry",20
"ching",20
"dance",20
"deliver",20
"denver",20
"der",20
"dies",20
"digital",20
"disappear",20
"diversity",20
"dontaldjtrumpjr",20
"dun",20
"ele",20
"er",20
"essa",20
"estados",20
"exact",20
"exchange",20
"fat",20
"fix",20
"fly",20
"football",20
"garden",20
"godblessamerica",20
"grew",20
"gross",20
"homes",20
"hongkongelections",20
"identity",20
"income",20
"indiafightscorona",20
"investors",20
"islamicrepublicvirus",20
"kahit",20
"kidnapping",20
"kiss",20
"label",20
"labour",20
"magnitsky",20
"meu",20
"nail",20
"neveragain",20
"ngayongpasko",20
"niggas",20
"niin",20
"offensive",20
"openly",20
"organizations",20
"package",20
"par",20
"paris",20
"polyumassacre",20
"protester",20
"proves",20
"receive",20
"recorded",20
"recover",20
"reduce",20
"remain",20
"resort",20
"screen",20
"severe",20
"shooting",20
"shop",20
"sont",20
"stayathome",20
"strongly",20
"suspect",20
"switch",20
"table",20
"tactic",20
"tak",20
"tang",20
"tbh",20
"tolerate",20
"treating",20
"trillions",20
"uyghurholocaust",20
"violate",20
"virusthreatincamps",20
"viva",20
"warns",20
"washingtonpost",20
"wildlife",20
"wing",20
"wins",20
"wong",20
"xmas",20
"yea",20
"absolute",19
"abuses",19
"activists",19
"added",19
"aids",19
"alcohol",19
"amnesty",19
"anime",19
"ar",19
"assume",19
"atau",19
"average",19
"awit",19
"badly",19
"banyak",19
"batsoup",19
"belong",19
"bloomberg",19
"bomb",19
"bottom",19
"brilliant",19
"broken",19
"budget",19
"cast",19
"celebrating",19
"cent",19
"chinois",19
"conversation",19
"criticism",19
"cruz",19
"dans",19
"decouplefromchina",19
"dignity",19
"dio",19
"discovered",19
"dontated",19
"easter",19
"effective",19
"ellos",19
"esto",19
"extreme",19
"father",19
"features",19
"frontline",19
"ge",19
"globaltimesnews",19
"hacer",19
"hkmassacre",19
"hotels",19
"hubei",19
"humanrightsviolations",19
"hysteria",19
"included",19
"increasing",19
"internal",19
"islam",19
"islands",19
"jump",19
"kowtow",19
"kowtowing",19
"kt",19
"laboratory",19
"lock",19
"losses",19
"madeinchinavirus",19
"maintain",19
"mexican",19
"mine",19
"mondaythoughts",19
"moral",19
"muka",19
"mundial",19
"naive",19
"nasty",19
"nem",19
"netflix",19
"nose",19
"origins",19
"page",19
"phoenix",19
"pompeo",19
"posting",19
"praise",19
"pretend",19
"prevention",19
"professional",19
"program",19
"proved",19
"published",19
"puta",19
"queen",19
"raised",19
"reduced",19
"representation",19
"returned",19
"rhetoric",19
"sakin",19
"sanctioned",19
"secrets",19
"soft",19
"soshkpic",19
"specific",19
"spending",19
"spying",19
"stream",19
"successful",19
"swear",19
"swedish",19
"targeting",19
"thedemocrats",19
"threatens",19
"thursdaythoughts",19
"timeline",19
"tiny",19
"venezuela",19
"vietnamese",19
"violator",19
"wechat",19
"wetmarkets",19
"winter",19
"writes",19
"written",19
"za",19
"ab",18
"adding",18
"announce",18
"apology",18
"approved",18
"asean",18
"assault",18
"atlanta",18
"blamed",18
"bowl",18
"brings",18
"bukas",18
"bump",18
"cctv",18
"chicom",18
"chinaflu",18
"chinaisracist",18
"claiming",18
"conference",18
"connection",18
"coronaupdatesindia",18
"cuisine",18
"debate",18
"democratsaremoredangerousthancoronavirus",18
"designed",18
"direct",18
"discuss",18
"dramas",18
"dyan",18
"ed",18
"ek",18
"eliminate",18
"embrace",18
"ensure",18
"entre",18
"eso",18
"essential",18
"executive",18
"explanation",18
"factor",18
"failing",18
"fait",18
"finest",18
"formula",18
"fraud",18
"freaking",18
"fuckin",18
"funds",18
"goal",18
"harder",18
"hates",18
"hidden",18
"hilarious",18
"hmmm",18
"hole",18
"huh",18
"immunity",18
"imported",18
"impossible",18
"incompetent",18
"intentional",18
"interference",18
"invite",18
"ip",18
"iranian",18
"irresponsible",18
"isis",18
"jap",18
"kenya",18
"league",18
"lmfao",18
"loan",18
"loud",18
"lugar",18
"luxury",18
"males",18
"minds",18
"minute",18
"misleading",18
"missed",18
"mistakes",18
"mong",18
"moron",18
"nda",18
"odd",18
"ole",18
"outlets",18
"outrageous",18
"pak",18
"pakistani",18
"passing",18
"photos",18
"plane",18
"planning",18
"platform",18
"podcast",18
"potential",18
"ppeshortage",18
"prepare",18
"projects",18
"protesting",18
"purposely",18
"quarantinelife",18
"questo",18
"quit",18
"refused",18
"regular",18
"relationship",18
"reopen",18
"reparations",18
"replace",18
"reporters",18
"restrictions",18
"sempre",18
"sends",18
"senschumer",18
"shutdown",18
"sono",18
"soul",18
"sources",18
"stadion",18
"staying",18
"stops",18
"suspicious",18
"tabhleegijamaat",18
"tank",18
"tao",18
"task",18
"theory",18
"tienen",18
"trumppence",18
"tuloy",18
"unfair",18
"unhumanrights",18
"unidos",18
"uno",18
"untuk",18
"vintage",18
"violations",18
"vuelos",18
"wealth",18
"wise",18
"writers",18
"wsj",18
"wt",18
"yon",18
"ac",17
"actors",17
"advantage",17
"affect",17
"arab",17
"artists",17
"atleast",17
"authorities",17
"becuz",17
"breaks",17
"briefing",17
"bullet",17
"burning",17
"cancelled",17
"casos",17
"censoring",17
"cents",17
"changing",17
"chinanews",17
"citizenship",17
"civilized",17
"ck",17
"coin",17
"commies",17
"comparison",17
"concept",17
"conscience",17
"constitution",17
"coronapocolypse",17
"coronarevolution",17
"cummunist",17
"david",17
"decent",17
"demandsnotoneless",17
"drive",17
"economically",17
"economics",17
"effects",17
"embassy",17
"england",17
"enjoying",17
"environment",17
"equal",17
"esse",17
"extent",17
"falling",17
"faulty",17
"fell",17
"filipino",17
"filled",17
"floor",17
"foi",17
"folk",17
"ghorl",17
"gobierno",17
"governo",17
"governor",17
"gracias",17
"harmful",17
"hearing",17
"heavy",17
"heroes",17
"highly",17
"hindus",17
"hongkongprostest",17
"ibang",17
"identify",17
"idol",17
"ik",17
"immune",17
"incredible",17
"ironic",17
"jackma",17
"jadi",17
"kala",17
"kayong",17
"kinakain",17
"km",17
"ladies",17
"liberalismisamentaldisorder",17
"loose",17
"map",17
"masih",17
"mental",17
"models",17
"moscow",17
"museum",17
"net",17
"nightmare",17
"nowmorethanever",17
"nuevo",17
"ocean",17
"og",17
"op",17
"orange",17
"ordinary",17
"pain",17
"pano",17
"parte",17
"pelo",17
"personas",17
"pics",17
"pig",17
"poverty",17
"prison",17
"produced",17
"progress",17
"promoting",17
"punishment",17
"races",17
"rapidly",17
"regional",17
"reliable",17
"remains",17
"republicans",17
"request",17
"reveal",17
"robert",17
"rp",17
"sales",17
"saudi",17
"scam",17
"scare",17
"scene",17
"seanhannity",17
"seek",17
"senate",17
"senategop",17
"shoes",17
"significant",17
"silencing",17
"sister",17
"smile",17
"soros",17
"speaks",17
"specifically",17
"spin",17
"stated",17
"stats",17
"stfu",17
"superior",17
"tener",17
"ti",17
"todas",17
"transparent",17
"trial",17
"trudeaudictatorship",17
"trudeauliedpeopledied",17
"tsai",17
"tudo",17
"understood",17
"universe",17
"voted",17
"writing",17
"writingcommunity",17
"zone",17
"active",16
"afford",16
"airlines",16
"algo",16
"ancestors",16
"annoying",16
"ap",16
"arrestdrtedros",16
"arsenal",16
"ata",16
"bay",16
"becausechina",16
"beloved",16
"bias",16
"biochemical",16
"bored",16
"bother",16
"buat",16
"calm",16
"ccpviruspic",16
"cheating",16
"cheese",16
"chinakillingmuslim",16
"chinaracism",16
"chris",16
"christian",16
"compensate",16
"cooperation",16
"coronavid",16
"correctness",16
"cosplay",16
"counter",16
"cruel",16
"culprit",16
"customers",16
"daddy",16
"daylockdown",16
"delivery",16
"dick",16
"dissidents",16
"dontothingdemocrats",16
"doomed",16
"earn",16
"easier",16
"employees",16
"ese",16
"excellent",16
"exo",16
"extra",16
"faceofchina",16
"factory",16
"fascist",16
"feelings",16
"florida",16
"foundation",16
"french",16
"gender",16
"giant",16
"gloves",16
"gobyerno",16
"gopleader",16
"grooming",16
"hahahahah",16
"hindu",16
"hker",16
"hkgovt",16
"hkpoliceisterrorist",16
"hksar",16
"holds",16
"humor",16
"hygiene",16
"ih",16
"iingwen",16
"impose",16
"incluso",16
"individual",16
"inevitable",16
"institute",16
"intellectual",16
"isa",16
"itos",16
"jud",16
"kang",16
"kanina",16
"kneel",16
"konger",16
"laughing",16
"legit",16
"maging",16
"manila",16
"married",16
"mate",16
"memes",16
"mers",16
"mn",16
"nang",16
"nh",16
"nhk",16
"nj",16
"nowplaying",16
"od",16
"oo",16
"option",16
"originate",16
"pang",16
"paul",16
"personally",16
"pl",16
"plandemic",16
"plastic",16
"plays",16
"poison",16
"popular",16
"poster",16
"presidential",16
"prime",16
"promised",16
"promises",16
"properly",16
"protected",16
"protection",16
"providing",16
"rap",16
"rare",16
"rat",16
"realise",16
"rescue",16
"reuters",16
"ruin",16
"ruining",16
"sabe",16
"salud",16
"scientific",16
"scum",16
"sec",16
"serve",16
"sh",16
"signal",16
"silenced",16
"sisters",16
"sky",16
"spalding",16
"speed",16
"sports",16
"spray",16
"stake",16
"startup",16
"stayed",16
"staysafe",16
"strength",16
"strict",16
"taught",16
"teaching",16
"tedrosvirus",16
"ter",16
"theyre",16
"thousand",16
"tik",16
"tok",16
"tp",16
"trailer",16
"transparency",16
"treason",16
"uh",16
"unacceptable",16
"unleashing",16
"urge",16
"usd",16
"uy",16
"victory",16
"viruschina",16
"voteredtosaveamerica",16
"walked",16
"walmart",16
"warriors",16
"whistleblowers",16
"yawa",16
"yearsofshame",16
"yup",16
"academic",15
"acho",15
"adhanom",15
"ads",15
"ages",15
"aim",15
"aku",15
"amazon",15
"ampota",15
"arrests",15
"arrogant",15
"assholes",15
"believed",15
"bem",15
"bills",15
"bioterrorism",15
"bird",15
"bistro",15
"bloodycarrie",15
"bolsonaro",15
"bolsonarotemrazao",15
"bout",15
"boyfriend",15
"briefings",15
"broad",15
"camera",15
"career",15
"caucasian",15
"centre",15
"charged",15
"chinaisasshoepic",15
"chinazis",15
"clinton",15
"committing",15
"complain",15
"complicit",15
"constantly",15
"contagious",15
"contract",15
"corochina",15
"counting",15
"cuba",15
"cuomo",15
"curve",15
"cybersecurity",15
"dating",15
"declare",15
"defective",15
"delhi",15
"disagree",15
"discriminated",15
"dobranoc",15
"dominate",15
"dontate",15
"download",15
"drops",15
"eaten",15
"ela",15
"empresas",15
"endangered",15
"ent",15
"equally",15
"esp",15
"europarl",15
"examples",15
"existence",15
"explained",15
"extended",15
"fare",15
"faster",15
"fave",15
"females",15
"fights",15
"finding",15
"finger",15
"forum",15
"frozen",15
"funded",15
"fyi",15
"gago",15
"gleichschaltung",15
"globolixo",15
"governors",15
"grade",15
"height",15
"ico",15
"icotracker",15
"ideas",15
"iq",15
"jakarta",15
"johnson",15
"jongin",15
"kapag",15
"khameneivirus",15
"knees",15
"koreans",15
"learning",15
"leftists",15
"liberalismisamentaldisease",15
"licking",15
"lng",15
"locals",15
"lyrics",15
"mailonline",15
"mandarin",15
"manipulated",15
"max",15
"mejor",15
"merkel",15
"mindset",15
"mix",15
"monsters",15
"morons",15
"muchos",15
"mum",15
"neighbors",15
"noticed",15
"nunca",15
"officer",15
"passhkhumanrightsanddemocracyact",15
"perspective",15
"pessoas",15
"phones",15
"plant",15
"plenty",15
"pol",15
"possibility",15
"pres",15
"pretending",15
"primary",15
"princess",15
"professor",15
"provided",15
"pt",15
"quem",15
"reach",15
"recommend",15
"referring",15
"relief",15
"rely",15
"reputation",15
"revealed",15
"revenge",15
"rising",15
"roll",15
"ruined",15
"secure",15
"senior",15
"seu",15
"shd",15
"shits",15
"shops",15
"simon",15
"size",15
"sk",15
"slowly",15
"smoke",15
"standwithhkpic",15
"stimulus",15
"stopmekongdam",15
"struggling",15
"stupidity",15
"sunday",15
"supremacy",15
"sushi",15
"tapi",15
"tariffs",15
"teargas",15
"ted",15
"terbaik",15
"terroris",15
"thrown",15
"tip",15
"training",15
"transmitted",15
"travelling",15
"tricks",15
"urging",15
"vem",15
"vice",15
"views",15
"vision",15
"votes",15
"weather",15
"wenliang",15
"wi",15
"widespread",15
"wings",15
"winner",15
"worthless",15
"wuhancoronaviruspic",15
"yep",15
"yi",15
"ability",14
"absurd",14
"acceptable",14
"accidentally",14
"activities",14
"actor",14
"actos",14
"africansinchina",14
"agad",14
"ahh",14
"ainda",14
"alarm",14
"alibaba",14
"ama",14
"americancitizen",14
"amici",14
"amitshah",14
"anche",14
"ancient",14
"andrewyang",14
"anythingbutchina",14
"ao",14
"approach",14
"apr",14
"assembly",14
"assistance",14
"association",14
"atrocities",14
"attend",14
"attitude",14
"bags",14
"balls",14
"banchina",14
"banhuawei",14
"barbaric",14
"basis",14
"bear",14
"beef",14
"believing",14
"bernie",14
"bitches",14
"bjp",14
"bo",14
"boi",14
"bonus",14
"boring",14
"boycottmadeinchina",14
"bright",14
"buti",14
"capable",14
"capitalist",14
"caso",14
"censor",14
"census",14
"ceo",14
"char",14
"chicago",14
"chinaislying",14
"chinatown",14
"chong",14
"clip",14
"collection",14
"comme",14
"comparing",14
"comrade",14
"confirm",14
"confirms",14
"consulate",14
"context",14
"controls",14
"corea",14
"corner",14
"coronavillains",14
"coronavius",14
"coronoavirus",14
"corporations",14
"cough",14
"cowards",14
"cpc",14
"creo",14
"cruise",14
"curse",14
"dalailama",14
"deflect",14
"delayed",14
"deleted",14
"despicable",14
"dictators",14
"dire",14
"discussion",14
"dit",14
"diverse",14
"documents",14
"domestic",14
"drinking",14
"driver",14
"drones",14
"duck",14
"dudes",14
"edi",14
"emmanuelmacron",14
"empty",14
"entering",14
"eroded",14
"estar",14
"ethereum",14
"expand",14
"explains",14
"extradition",14
"falls",14
"fc",14
"finished",14
"flying",14
"foods",14
"frame",14
"fried",14
"galing",14
"gc",14
"george",14
"goodness",14
"gr",14
"grab",14
"greedy",14
"grown",14
"gud",14
"habitual",14
"hahah",14
"handled",14
"hashtags",14
"heads",14
"heartthrobs",14
"hillary",14
"hkpolicerapists",14
"hkpolicestatepic",14
"homeless",14
"honolulu",14
"houston",14
"iba",14
"ice",14
"ii",14
"imposed",14
"infiltrate",14
"introduced",14
"ivankatrump",14
"jim",14
"jkylebass",14
"kicked",14
"kidding",14
"kitchen",14
"komunis",14
"lahi",14
"launch",14
"lisa",14
"lowest",14
"luv",14
"mahal",14
"makeup",14
"managed",14
"material",14
"mau",14
"measure",14
"mega",14
"mein",14
"melbourne",14
"mereka",14
"meron",14
"merrychristmas",14
"miles",14
"mill",14
"mnet",14
"mon",14
"mood",14
"naging",14
"naka",14
"nationalists",14
"nationals",14
"nowadays",14
"nz",14
"olla",14
"olympic",14
"operation",14
"owes",14
"pandemics",14
"pattyhajdu",14
"physical",14
"pictures",14
"pid",14
"piss",14
"plain",14
"poll",14
"precious",14
"prisoners",14
"privilege",14
"process",14
"puede",14
"pulled",14
"rapists",14
"rates",14
"reaction",14
"realised",14
"recession",14
"regions",14
"relate",14
"relying",14
"remarks",14
"reminds",14
"repeating",14
"restricted",14
"rogue",14
"root",14
"ruled",14
"sacrifice",14
"secretary",14
"sentence",14
"sentomcotton",14
"severity",14
"shirt",14
"shoot",14
"sites",14
"slavery",14
"smell",14
"softbank",14
"soviet",14
"stopchina",14
"success",14
"surprising",14
"talked",14
"tiananmenmassacre",14
"tibetan",14
"tico",14
"triggered",14
"tulo",14
"turkestan",14
"turkistan",14
"ukraine",14
"unitedstates",14
"ups",14
"users",14
"vel",14
"vez",14
"violated",14
"vulnerable",14
"wang",14
"whistleblower",14
"winniethepooh",14
"xico",14
"yifei",14
"zombie",14
"abd",13
"abeshinzo",13
"accepting",13
"achieve",13
"acknowledge",13
"agency",13
"agora",13
"alot",13
"anna",13
"argue",13
"assaulted",13
"australians",13
"auto",13
"await",13
"bahay",13
"band",13
"bangkok",13
"banks",13
"besafe",13
"birx",13
"boycotthuawei",13
"brutally",13
"bus",13
"carrier",13
"cbsnews",13
"cdcgov",13
"cell",13
"cells",13
"chemical",13
"chinaisasshole",13
"chinas",13
"chinawuhan",13
"chinesecoronaviruspic",13
"chineseviruscensorship",13
"chow",13
"christians",13
"cinema",13
"concerns",13
"concert",13
"confidence",13
"connected",13
"cop",13
"coronarvirues",13
"coronaviruschallenge",13
"courage",13
"crew",13
"crimesagainsthumanity",13
"crude",13
"cu",13
"customer",13
"dal",13
"decade",13
"delete",13
"della",13
"design",13
"dip",13
"discover",13
"disguise",13
"dishes",13
"dontde",13
"dress",13
"drinks",13
"ds",13
"encourage",13
"enforce",13
"entry",13
"escaped",13
"estos",13
"etsy",13
"eua",13
"evacuation",13
"exporting",13
"faced",13
"faucifraud",13
"favourite",13
"fbi",13
"fears",13
"ffs",13
"finance",13
"fk",13
"footage",13
"freetaiwan",13
"friday",13
"function",13
"functional",13
"gaming",13
"gd",13
"goddamn",13
"gods",13
"gordontgchang",13
"grave",13
"guest",13
"guts",13
"habits",13
"hadn",13
"hala",13
"hantaviruschina",13
"hari",13
"harvard",13
"havoc",13
"hillaryclinton",13
"honey",13
"host",13
"hurts",13
"husband",13
"hy",13
"hypocrite",13
"importance",13
"ina",13
"infectious",13
"influenced",13
"ing",13
"injustice",13
"interfere",13
"isang",13
"jack",13
"jay",13
"jersey",13
"jest",13
"jp",13
"kg",13
"lame",13
"launches",13
"lawmakers",13
"leaves",13
"levels",13
"lights",13
"limit",13
"linked",13
"logo",13
"lu",13
"lunch",13
"mainlanders",13
"manipulate",13
"mano",13
"massmigration",13
"md",13
"medidas",13
"mesmo",13
"methods",13
"miami",13
"mie",13
"mini",13
"minimum",13
"mins",13
"mocking",13
"momento",13
"mongering",13
"nancychokeswhilepeoplegobroke",13
"nbc",13
"nepal",13
"neverforget",13
"nl",13
"noodles",13
"northern",13
"np",13
"numerous",13
"outbreaks",13
"partido",13
"path",13
"pelosihatesamericans",13
"pence",13
"perawan",13
"percent",13
"pet",13
"philadelphia",13
"philippine",13
"ping",13
"pit",13
"poder",13
"pollution",13
"powers",13
"prayfortheworld",13
"priority",13
"profit",13
"purchase",13
"pushed",13
"putanginang",13
"quedateencasa",13
"quidprojoe",13
"quiet",13
"racially",13
"raises",13
"ran",13
"reached",13
"reaching",13
"receiving",13
"recovery",13
"refer",13
"regimes",13
"relevant",13
"religions",13
"repmcgovern",13
"representative",13
"resident",13
"respond",13
"rk",13
"rolls",13
"rs",13
"sat",13
"saynotocommunistchina",13
"scale",13
"scotland",13
"scott",13
"screaming",13
"screwed",13
"search",13
"seat",13
"sentenced",13
"served",13
"shared",13
"shocked",13
"shoppers",13
"shower",13
"sige",13
"sing",13
"skills",13
"spicy",13
"spoke",13
"sponsored",13
"stability",13
"standup",13
"starving",13
"statements",13
"stays",13
"stereotype",13
"stuck",13
"surge",13
"tactics",13
"taipei",13
"takot",13
"talent",13
"tam",13
"tcot",13
"teams",13
"tedcruz",13
"tend",13
"terorist",13
"thug",13
"ticos",13
"tidak",13
"tim",13
"tomtugendhat",13
"tra",13
"traici",13
"trolls",13
"trumppressconference",13
"tucson",13
"tweeting",13
"unbelievable",13
"und",13
"uniteblue",13
"unsc",13
"upcoming",13
"vida",13
"voices",13
"volume",13
"wanmingyang",13
"web",13
"whats",13
"wishing",13
"wuhanchinavirus",13
"wuhanhealthorganization",13
"wwii",13
"xd",13
"yor",13
"aa",12
"abortion",12
"accepted",12
"accomplice",12
"admin",12
"aggressive",12
"agreement",12
"aliens",12
"alleged",12
"ally",12
"ambulance",12
"animalcrossing",12
"annual",12
"ant",12
"arena",12
"argument",12
"attempted",12
"bag",12
"bali",12
"bangladesh",12
"barackobama",12
"bb",12
"beg",12
"begin",12
"behaviour",12
"blackness",12
"blames",12
"blizzard",12
"blocking",12
"blocks",12
"brainwashing",12
"bravo",12
"broadcast",12
"bueno",12
"bullets",12
"bwiset",12
"bwisit",12
"carried",12
"carriers",12
"centarmy",12
"centuries",12
"checked",12
"chen",12
"chicomvirus",12
"chinaassumateuvirus",12
"choices",12
"contained",12
"continente",12
"continued",12
"coronaviruskenya",12
"coronavirusnewyork",12
"coronaviruspakistan",12
"countless",12
"crossed",12
"crucial",12
"crushed",12
"curious",12
"dallas",12
"defense",12
"dei",12
"demexit",12
"develop",12
"dieforthedow",12
"diri",12
"disrespect",12
"divide",12
"driving",12
"econom",12
"een",12
"eeuu",12
"egg",12
"embaixadachina",12
"esos",12
"eth",12
"everytime",12
"exists",12
"expecting",12
"expel",12
"extend",12
"fam",12
"familiar",12
"fandom",12
"fascinating",12
"fatalities",12
"fav",12
"favour",12
"fever",12
"fico",12
"fighters",12
"fl",12
"fm",12
"foreignoffice",12
"forgotten",12
"fragile",12
"freehongkongpic",12
"friendship",12
"fusion",12
"garbage",12
"gn",12
"goals",12
"goodbye",12
"grand",12
"grande",12
"greece",12
"hang",12
"hanta",12
"harvest",12
"hating",12
"hawley",12
"hays",12
"hearuyghurs",12
"hmm",12
"hora",12
"houses",12
"hr",12
"hsbc",12
"huhu",12
"hype",12
"ignoring",12
"ima",12
"import",12
"incidents",12
"increased",12
"ind",12
"indigenous",12
"indo",12
"infrastructure",12
"inspiration",12
"insulting",12
"iphone",12
"islander",12
"isnt",12
"isolated",12
"issued",12
"ist",12
"italians",12
"jak",12
"jewish",12
"jowa",12
"kar",12
"karmavirus",12
"ku",12
"labs",12
"languages",12
"lar",12
"leg",12
"leo",12
"lethal",12
"letter",12
"liberate",12
"listed",12
"liwenliang",12
"lockdownindia",12
"loser",12
"lovely",12
"machines",12
"mafia",12
"mandatory",12
"massage",12
"medics",12
"meme",12
"mfa",12
"mirror",12
"ml",12
"morti",12
"mouthpiece",12
"muchas",12
"mutta",12
"naa",12
"nay",12
"nel",12
"nocy",12
"nth",12
"nurse",12
"occupied",12
"occupying",12
"occurred",12
"ont",12
"operations",12
"oppressed",12
"palang",12
"parties",12
"partners",12
"patel",12
"pela",12
"pelangi",12
"pode",12
"policemen",12
"povo",12
"praising",12
"presence",12
"pride",12
"probe",12
"progressive",12
"pussy",12
"pwede",12
"radiation",12
"radical",12
"raising",12
"ramadan",12
"rapid",12
"raw",12
"realized",12
"recognize",12
"refugees",12
"relations",12
"remdesivir",12
"respiratory",12
"rkistan",12
"rubio",12
"sanctionchinaccp",12
"sarap",12
"scientist",12
"scmpnews",12
"score",12
"screening",12
"sem",12
"senrubiopress",12
"sensitive",12
"separate",12
"sheep",12
"sidekick",12
"singkit",12
"sleepyjoebiden",12
"soooo",12
"southchinasea",12
"spirit",12
"standards",12
"statedept",12
"stayhomeindia",12
"steps",12
"stereotypes",12
"sth",12
"stir",12
"stole",12
"stood",12
"strain",12
"strategic",12
"studio",12
"sucking",12
"supermarket",12
"supported",12
"supporter",12
"supreme",12
"syndrome",12
"tale",12
"targeted",12
"targets",12
"taxpayer",12
"telecommunications",12
"terbesar",12
"termasuk",12
"thuggish",12
"tienanmen",12
"title",12
"toh",12
"traitor",12
"trap",12
"treasure",12
"trusting",12
"tune",12
"tutti",12
"tvb",12
"tw",12
"twisted",12
"ultimate",12
"unemployed",12
"unit",12
"unknown",12
"variety",12
"vegan",12
"verdad",12
"vpn",12
"vw",12
"wallstreet",12
"washyourhands",12
"weibo",12
"whistle",12
"wholiedpeoplediedpic",12
"worship",12
